Block,#Transaction,#Contract,#Ret
36945,1,1,0
37005,1,1,0
37072,1,1,0
37082,1,1,0
37091,1,1,0
37092,1,1,0
37093,1,1,0
37101,1,1,0
37102,1,1,0
37103,1,1,0
37114,2,2,0
37124,3,3,0
37134,1,1,0
37143,1,1,0
37228,1,1,0
37244,1,1,0
37252,1,1,0
37258,1,1,0
37306,1,1,0
37316,2,2,0
37323,1,1,0
37334,1,1,0
37354,1,1,0
37380,1,1,0
37411,1,1,0
37426,4,4,0
37427,9,9,0
37428,8,8,0
37429,1,1,0
37446,1,1,0
37462,1,1,0
37472,1,1,0
37494,1,1,0
37562,1,1,0
37608,1,1,0
37712,2,2,0
37715,1,1,0
37719,1,1,0
37722,1,1,0
37725,1,1,0
37726,1,1,0
37727,1,1,0
37729,1,1,0
37730,1,1,0
37738,1,1,0
37747,1,1,0
37779,1,1,0
37796,1,1,0
37806,1,1,0
37813,1,1,0
37820,1,1,0
37825,1,1,0
37854,1,1,0
37872,1,1,0
37890,1,1,0
37897,1,1,0
37901,1,1,0
37905,1,1,0
37906,2,2,0
37930,1,1,0
37935,1,1,0
37944,1,1,0
37955,1,1,0
37985,1,1,0
37993,1,1,0
38001,1,1,0
38021,1,1,0
38044,1,1,0
38064,1,1,0
38086,4,4,0
38087,3,3,0
38089,1,1,0
38094,1,1,0
38110,1,1,0
38131,1,1,0
38146,1,1,0
38186,1,1,0
38216,1,1,0
38220,1,1,0
38244,1,1,0
38251,1,1,0
38269,1,1,0
38314,1,1,0
38330,1,1,0
38335,1,1,0
38342,2,2,0
38354,1,1,0
38362,1,1,0
38368,1,1,0
38374,1,1,0
38407,1,1,0
38433,1,1,0
38439,1,1,0
38440,1,1,0
38449,1,1,0
38495,1,1,0
38517,1,1,0
38526,1,1,0
38530,1,1,0
38535,1,1,0
38551,1,1,0
38638,1,1,0
38652,1,1,0
38701,1,1,0
38746,1,1,0
38763,1,1,0
38884,1,1,0
38895,1,1,0
38944,1,1,0
39003,1,1,0
39071,1,1,0
39094,1,1,0
39141,1,1,0
39175,1,1,0
39183,1,1,0
39200,1,1,0
39251,1,1,0
39272,1,1,0
39280,1,1,0
39301,1,1,0
39315,1,1,0
39316,1,1,0
39320,1,1,0
39323,2,2,0
39353,1,1,0
39407,1,1,0
39416,1,1,0
39418,1,1,0
39443,1,1,0
39478,1,1,0
39515,1,1,0
39516,1,1,0
39526,1,1,0
39575,1,1,0
39581,2,2,0
39590,1,1,0
39654,1,1,0
39657,1,1,0
39660,1,1,0
39673,1,1,0
39689,1,1,0
39700,1,1,0
39721,1,1,0
39756,1,1,0
39760,1,1,0
39761,1,1,0
39763,1,1,0
39774,1,1,0
39798,1,1,0
39800,1,1,0
39813,1,1,0
39815,1,1,0
39822,1,1,0
39826,1,1,0
39846,1,1,0
39847,1,1,0
39853,1,1,0
39858,1,1,0
39864,1,1,0
39935,2,2,0
39936,1,1,0
39957,1,1,0
39983,1,1,0
39986,1,1,0
39996,1,1,0
40010,1,1,0
40025,1,1,0
40026,1,1,0
40039,1,1,0
40044,1,1,0
40092,1,1,0
40097,1,1,0
40113,1,1,0
40117,1,1,0
40120,1,1,0
40121,1,1,0
40124,1,1,0
40128,1,1,0
40135,1,1,0
40146,1,1,0
40155,4,4,0
40156,1,1,0
40169,1,1,0
40175,1,1,0
40195,1,1,0
40203,1,1,0
40211,2,2,0
40252,1,1,0
40261,1,1,0
40268,1,1,0
40280,1,1,0
40305,1,1,0
40306,1,1,0
40316,1,1,0
40328,1,1,0
40348,1,1,0
40361,1,1,0
40385,1,1,0
40463,1,1,0
40479,1,1,0
40506,1,1,0
40510,1,1,0
40529,1,1,0
40537,1,1,0
40540,1,1,0
40547,1,1,0
40550,1,1,0
40578,1,1,0
40584,1,1,0
40590,1,1,0
40610,1,1,0
40612,1,1,0
40620,1,1,0
40624,1,1,0
40631,1,1,0
40638,1,1,0
40640,1,1,0
40657,1,1,0
40661,1,1,0
40668,1,1,0
40669,2,2,0
40675,1,1,0
40679,1,1,0
40689,1,1,0
40690,1,1,0
40693,1,1,0
40698,2,2,0
40700,1,1,0
40704,1,1,0
40707,1,1,0
40710,2,2,0
40713,2,2,0
40714,1,1,0
40728,1,1,0
40731,1,1,0
40737,1,1,0
40742,1,1,0
40745,1,1,0
40755,1,1,0
40756,1,1,0
40757,1,1,0
40763,1,1,0
40771,1,1,0
40774,1,1,0
40776,2,2,0
40790,1,1,0
40792,1,1,0
40794,1,1,0
40798,1,1,0
40803,1,1,0
40804,1,1,0
40818,1,1,0
40820,1,1,0
40827,2,2,0
40830,1,1,0
40833,1,1,0
40843,1,1,0
40844,1,1,0
40859,1,1,0
40863,1,1,0
40865,1,1,0
40872,1,1,0
40879,2,2,0
40884,1,1,0
40890,1,1,0
40898,1,1,0
40905,1,1,0
40909,1,1,0
40910,1,1,0
40914,1,1,0
40919,1,1,0
40921,1,1,0
40923,2,2,0
40925,1,1,0
40928,1,1,0
40929,1,1,0
40931,1,1,0
40932,1,1,0
40936,1,1,0
40938,2,2,0
40939,1,1,0
40940,1,1,0
40943,1,1,0
40947,1,1,0
40953,1,1,0
40954,2,2,0
40959,1,1,0
40964,2,2,0
40970,1,1,0
40971,1,1,0
40975,1,1,0
40983,1,1,0
40985,1,1,0
40990,1,1,0
40991,1,1,0
40993,1,1,0
40998,2,2,0
40999,1,1,0
41001,1,1,0
41004,1,1,0
41009,1,1,0
41010,1,1,0
41014,1,1,0
41015,2,2,0
41017,2,2,0
41021,1,1,0
41034,1,1,0
41038,1,1,0
41039,1,1,0
41040,1,1,0
41041,1,1,0
41042,1,1,0
41043,1,1,0
41044,1,1,0
41052,1,1,0
41054,1,1,0
41056,1,1,0
41057,2,2,0
41059,1,1,0
41062,1,1,0
41069,1,1,0
41070,1,1,0
41082,1,1,0
41083,1,1,0
41087,1,1,0
41088,3,3,0
41098,1,1,0
41099,1,1,0
41103,1,1,0
41108,1,1,0
41120,2,2,0
41124,1,1,0
41125,1,1,0
41129,1,1,0
41133,1,1,0
41135,1,1,0
41137,1,1,0
41141,1,1,0
41149,1,1,0
41154,1,1,0
41158,1,1,0
41161,1,1,0
41162,1,1,0
41174,1,1,0
41176,1,1,0
41177,1,1,0
41178,1,1,0
41184,1,1,0
41188,1,1,0
41191,2,2,0
41195,1,1,0
41203,1,1,0
41231,2,2,0
41236,3,3,0
41238,1,1,0
41240,1,1,0
41243,1,1,0
41246,1,1,0
41253,1,1,0
41266,1,1,0
41268,1,1,0
41272,1,1,0
41273,1,1,0
41285,1,1,0
41286,1,1,0
41289,1,1,0
41290,4,4,0
41293,1,1,0
41294,2,2,0
41297,1,1,0
41302,1,1,0
41311,1,1,0
41318,1,1,0
41322,1,1,0
41323,2,2,0
41327,1,1,0
41334,1,1,0
41340,1,1,0
41341,1,1,0
41345,1,1,0
41347,1,1,0
41350,1,1,0
41356,1,1,0
41378,1,1,0
41380,1,1,0
41383,1,1,0
41389,1,1,0
41395,1,1,0
41398,1,1,0
41400,1,1,0
41402,1,1,0
41405,1,1,0
41408,1,1,0
41414,1,1,0
41416,1,1,0
41441,1,1,0
41446,1,1,0
41461,1,1,0
41470,1,1,0
41486,1,1,0
41489,1,1,0
41491,1,1,0
41492,1,1,0
41493,1,1,0
41495,1,1,0
41505,1,1,0
41525,1,1,0
41543,1,1,0
41544,2,2,0
41545,1,1,0
41558,2,2,0
41575,1,1,0
41583,1,1,0
41591,1,1,0
41603,1,1,0
41614,1,1,0
41616,1,1,0
41625,1,1,0
41640,1,1,0
41648,1,1,0
41650,1,1,0
41651,1,1,0
41654,1,1,0
41657,1,1,0
41659,1,1,0
41662,1,1,0
41666,1,1,0
41669,2,2,0
41672,1,1,0
41673,1,1,0
41674,1,1,0
41678,1,1,0
41682,1,1,0
41684,1,1,0
41687,1,1,0
41690,1,1,0
41691,1,1,0
41692,1,1,0
41694,1,1,0
41696,1,1,0
41698,1,1,0
41700,1,1,0
41702,1,1,0
41706,1,1,0
41708,1,1,0
41717,1,1,0
41721,1,1,0
41723,1,1,0
41724,1,1,0
41731,1,1,0
41742,1,1,0
41746,1,1,0
41747,1,1,0
41751,2,2,0
41757,2,2,0
41761,1,1,0
41768,1,1,0
41775,1,1,0
41777,1,1,0
41781,1,1,0
41787,1,1,0
41790,2,2,0
41791,1,1,0
41798,1,1,0
41802,1,1,0
41803,1,1,0
41805,1,1,0
41813,1,1,0
41819,1,1,0
41848,1,1,0
41854,1,1,0
41859,1,1,0
41867,1,1,0
41870,1,1,0
41873,1,1,0
41881,1,1,0
41882,1,1,0
41911,1,1,0
41915,1,1,0
41918,1,1,0
41922,1,1,0
41935,1,1,0
41951,1,1,0
41966,1,1,0
41971,1,1,0
41973,1,1,0
41984,2,2,0
41986,1,1,0
41989,1,1,0
41990,1,1,0
41995,1,1,0
41999,1,1,0
42004,1,1,0
42008,1,1,0
42021,2,2,0
42023,2,2,0
42024,1,1,0
42031,1,1,0
42033,1,1,0
42036,1,1,0
42050,1,1,0
42052,1,1,0
42059,2,2,0
42060,1,1,0
42062,1,1,0
42064,1,1,0
42066,1,1,0
42069,1,1,0
42070,2,2,0
42078,1,1,0
42080,2,2,0
42085,1,1,0
42089,1,1,0
42090,3,3,0
42093,1,1,0
42096,1,1,0
42099,1,1,0
42100,1,1,0
42101,1,1,0
42104,1,1,0
42109,1,1,0
42110,2,2,0
42114,1,1,0
42127,2,2,0
42129,1,1,0
42130,1,1,0
42133,1,1,0
42135,1,1,0
42136,1,1,0
42137,1,1,0
42147,1,1,0
42154,1,1,0
42160,1,1,0
42163,1,1,0
42165,1,1,0
42169,3,3,0
42173,1,1,0
42179,1,1,0
42183,1,1,0
42188,1,1,0
42192,1,1,0
42194,1,1,0
42195,1,1,0
42198,2,2,0
42199,1,1,0
42201,1,1,0
42204,1,1,0
42205,1,1,0
42209,1,1,0
42215,1,1,0
42217,1,1,0
42218,1,1,0
42220,1,1,0
42230,2,2,0
42231,1,1,0
42232,1,1,0
42237,1,1,0
42240,1,1,0
42242,1,1,0
42244,1,1,0
42245,1,1,0
42246,1,1,0
42249,1,1,0
42251,1,1,0
42253,1,1,0
42259,1,1,0
42264,1,1,0
42268,1,1,0
42269,1,1,0
42272,1,1,0
42273,1,1,0
42275,1,1,0
42280,1,1,0
42282,1,1,0
42283,1,1,0
42286,1,1,0
42289,1,1,0
42290,1,1,0
42292,1,1,0
42295,1,1,0
42296,1,1,0
42297,2,2,0
42301,1,1,0
42307,1,1,0
42310,1,1,0
42313,1,1,0
42315,1,1,0
42323,1,1,0
42337,1,1,0
42338,1,1,0
42344,1,1,0
42346,1,1,0
42348,1,1,0
42350,1,1,0
42352,1,1,0
42354,1,1,0
42358,1,1,0
42364,1,1,0
42369,1,1,0
42378,3,3,0
42379,1,1,0
42382,2,2,0
42385,1,1,0
42394,2,2,0
42399,1,1,0
42400,1,1,0
42401,1,1,0
42404,1,1,0
42405,1,1,0
42409,1,1,0
42413,1,1,0
42417,1,1,0
42418,1,1,0
42425,1,1,0
42430,2,2,0
42441,1,1,0
42451,1,1,0
42454,1,1,0
42467,1,1,0
42468,1,1,0
42474,1,1,0
42480,1,1,0
42481,1,1,0
42484,1,1,0
42491,1,1,0
42495,1,1,0
42501,1,1,0
42508,1,1,0
42512,1,1,0
42513,1,1,0
42524,1,1,0
42528,1,1,0
42531,1,1,0
42537,1,1,0
42540,1,1,0
42543,1,1,0
42545,1,1,0
42548,1,1,0
42550,1,1,0
42553,1,1,0
42554,1,1,0
42555,2,2,0
42558,1,1,0
42560,1,1,0
42563,1,1,0
42565,1,1,0
42568,1,1,0
42570,1,1,0
42577,1,1,0
42580,1,1,0
42585,1,1,0
42586,1,1,0
42587,1,1,0
42593,1,1,0
42594,1,1,0
42596,1,1,0
42599,1,1,0
42601,1,1,0
42610,1,1,0
42615,1,1,0
42618,1,1,0
42620,2,2,0
42625,1,1,0
42632,1,1,0
42650,1,1,0
42651,1,1,0
42653,1,1,0
42655,1,1,0
42674,1,1,0
42680,1,1,0
42689,1,1,0
42694,1,1,0
42697,1,1,0
42708,1,1,0
42717,1,1,0
42720,1,1,0
42724,1,1,0
42727,1,1,0
42729,1,1,0
42743,1,1,0
42745,1,1,0
42748,1,1,0
42752,1,1,0
42761,1,1,0
42762,1,1,0
42763,1,1,0
42783,1,1,0
42788,1,1,0
42808,1,1,0
42818,1,1,0
42821,1,1,0
42822,1,1,0
42826,1,1,0
42829,1,1,0
42835,1,1,0
42853,1,1,0
42860,1,1,0
42865,1,1,0
42869,1,1,0
42872,1,1,0
42873,1,1,0
42878,1,1,0
42880,1,1,0
42884,1,1,0
42888,1,1,0
42904,1,1,0
42905,1,1,0
42916,1,1,0
42921,1,1,0
42924,1,1,0
42948,1,1,0
42949,1,1,0
42960,2,2,0
42976,1,1,0
43003,1,1,0
43004,3,3,0
43013,2,2,0
43017,1,1,0
43018,1,1,0
43023,1,1,0
43034,1,1,0
43083,2,2,0
43179,1,1,0
43202,1,1,0
43204,1,1,0
43215,1,1,0
43222,1,1,0
43237,1,1,0
43244,1,1,0
43256,1,1,0
43257,1,1,0
43272,1,1,0
43308,1,1,0
43311,1,1,0
43312,1,1,0
43332,1,1,0
43340,2,2,0
43377,1,1,0
43383,1,1,0
43398,2,2,0
43408,1,1,0
43412,1,1,0
43418,1,1,0
43421,1,1,0
43423,1,1,0
43430,1,1,0
43434,1,1,0
43438,1,1,0
43440,1,1,0
43446,1,1,0
43449,1,1,0
43453,1,1,0
43474,1,1,0
43490,1,1,0
43494,1,1,0
43496,1,1,0
43505,1,1,0
43507,1,1,0
43512,1,1,0
43514,1,1,0
43521,1,1,0
43525,1,1,0
43539,1,1,0
43541,1,1,0
43568,2,2,0
43571,1,1,0
43574,1,1,0
43579,1,1,0
43585,1,1,0
43598,1,1,0
43605,1,1,0
43610,1,1,0
43618,1,1,0
43620,1,1,0
43621,1,1,0
43625,1,1,0
43626,1,1,0
43627,1,1,0
43628,1,1,0
43643,1,1,0
43650,1,1,0
43651,1,1,0
43658,1,1,0
43662,1,1,0
43666,1,1,0
43679,2,2,0
43683,1,1,0
43695,2,2,0
43698,1,1,0
43699,1,1,0
43707,1,1,0
43719,1,1,0
43729,1,1,0
43736,1,1,0
43738,1,1,0
43739,2,2,0
43740,1,1,0
43753,1,1,0
43757,1,1,0
43759,1,1,0
43784,1,1,0
43791,1,1,0
43796,1,1,0
43806,1,1,0
43810,1,1,0
43825,1,1,0
43845,1,1,0
43850,1,1,0
43871,1,1,0
43881,1,1,0
43882,1,1,0
43887,1,1,0
43888,2,2,0
43889,1,1,0
43893,1,1,0
43899,1,1,0
43928,1,1,0
43935,1,1,0
43941,1,1,0
43963,3,3,0
43964,3,3,0
43982,1,1,0
43985,1,1,0
43991,1,1,0
43997,1,1,0
43998,1,1,0
44001,1,1,0
44009,1,1,0
44011,1,1,0
44012,2,2,0
44016,1,1,0
44021,1,1,0
44040,1,1,0
44056,1,1,0
44070,1,1,0
44076,1,1,0
44094,1,1,0
44109,1,1,0
44116,1,1,0
44125,2,2,0
44135,1,1,0
44140,1,1,0
44142,1,1,0
44158,1,1,0
44159,1,1,0
44160,1,1,0
44171,1,1,0
44172,1,1,0
44174,1,1,0
44176,1,1,0
44183,1,1,0
44187,2,2,0
44192,1,1,0
44212,1,1,0
44224,1,1,0
44226,1,1,0
44228,1,1,0
44232,1,1,0
44236,1,1,0
44239,1,1,0
44245,1,1,0
44254,1,1,0
44255,1,1,0
44275,1,1,0
44282,1,1,0
44283,1,1,0
44285,1,1,0
44286,1,1,0
44293,1,1,0
44307,1,1,0
44317,1,1,0
44335,1,1,0
44342,1,1,0
44355,1,1,0
44359,1,1,0
44366,1,1,0
44372,1,1,0
44384,1,1,0
44389,1,1,0
44390,1,1,0
44396,1,1,0
44400,1,1,0
44403,1,1,0
44407,1,1,0
44412,1,1,0
44420,1,1,0
44427,1,1,0
44434,1,1,0
44437,2,2,0
44447,1,1,0
44448,1,1,0
44452,1,1,0
44463,1,1,0
44470,1,1,0
44473,1,1,0
44483,1,1,0
44497,1,1,0
44510,1,1,0
44511,1,1,0
44527,1,1,0
44530,1,1,0
44535,2,2,0
44541,1,1,0
44549,1,1,0
44555,1,1,0
44558,1,1,0
44571,1,1,0
44581,1,1,0
44585,2,2,0
44602,1,1,0
44609,1,1,0
44613,1,1,0
44632,1,1,0
44634,1,1,0
44638,1,1,0
44639,1,1,0
44640,2,2,0
44648,2,2,0
44654,1,1,0
44656,1,1,0
44662,1,1,0
44671,1,1,0
44672,1,1,0
44680,1,1,0
44685,1,1,0
44688,1,1,0
44707,1,1,0
44723,1,1,0
44743,1,1,0
44765,1,1,0
44766,1,1,0
44769,1,1,0
44772,1,1,0
44780,2,2,0
44782,1,1,0
44792,1,1,0
44807,1,1,0
44810,1,1,0
44811,1,1,0
44813,1,1,0
44826,2,2,0
44837,1,1,0
44844,1,1,0
44847,1,1,0
44850,1,1,0
44859,1,1,0
44864,1,1,0
44865,1,1,0
44867,1,1,0
44869,1,1,0
44872,1,1,0
44880,1,1,0
44883,1,1,0
44892,2,2,0
44897,1,1,0
44899,1,1,0
44908,1,1,0
44909,1,1,0
44910,1,1,0
44915,1,1,0
44916,1,1,0
44919,1,1,0
44926,2,2,0
44930,1,1,0
44935,1,1,0
44944,1,1,0
44946,3,3,0
44955,1,1,0
44956,1,1,0
44969,1,1,0
44980,1,1,0
44983,2,2,0
44986,2,2,0
44988,1,1,0
44991,1,1,0
44992,1,1,0
45005,2,2,0
45009,1,1,0
45019,1,1,0
45035,1,1,0
45042,1,1,0
45048,1,1,0
45053,1,1,0
45055,1,1,0
45067,1,1,0
45073,1,1,0
45077,1,1,0
45105,1,1,0
45114,1,1,0
45117,1,1,0
45118,1,1,0
45120,1,1,0
45123,1,1,0
45134,1,1,0
45168,1,1,0
45183,1,1,0
45193,1,1,0
45201,1,1,0
45213,1,1,0
45214,1,1,0
45215,2,2,0
45226,1,1,0
45237,1,1,0
45262,1,1,0
45302,1,1,0
45348,1,1,0
45351,1,1,0
45374,1,1,0
45384,1,1,0
45398,1,1,0
45448,1,1,0
45464,1,1,0
45493,1,1,0
45510,1,1,0
45513,1,1,0
45522,1,1,0
45525,1,1,0
45529,1,1,0
45532,1,1,0
45556,1,1,0
45557,1,1,0
45590,1,1,0
45595,1,1,0
45606,1,1,0
45634,1,1,0
45660,1,1,0
45674,1,1,0
45675,1,1,0
45680,1,1,0
45702,1,1,0
45712,1,1,0
45713,1,1,0
45714,1,1,0
45717,1,1,0
45721,1,1,0
45731,1,1,0
45762,1,1,0
45783,1,1,0
45787,1,1,0
45788,1,1,0
45800,1,1,0
45840,1,1,0
45849,1,1,0
45870,1,1,0
45900,1,1,0
45925,1,1,0
45932,1,1,0
45984,1,1,0
45986,1,1,0
46006,1,1,0
46024,1,1,0
46026,1,1,0
46032,1,1,0
46033,1,1,0
46043,1,1,0
46057,1,1,0
46066,1,1,0
46070,1,1,0
46075,2,2,0
46082,1,1,0
46087,1,1,0
46103,1,1,0
46106,1,1,0
46127,1,1,0
46140,1,1,0
46153,1,1,0
46164,1,1,0
46165,1,1,0
46177,1,1,0
46190,2,2,0
46202,1,1,0
46224,1,1,0
46237,1,1,0
46242,1,1,0
46257,1,1,0
46258,1,1,0
46270,1,1,0
46286,1,1,0
46289,1,1,0
46304,1,1,0
46307,1,1,0
46343,1,1,0
46365,1,1,0
46369,1,1,0
46379,1,1,0
46385,1,1,0
46396,1,1,0
46399,1,1,0
46502,1,1,0
46520,1,1,0
46544,1,1,0
46547,1,1,0
46562,1,1,0
46599,1,1,0
46603,1,1,0
46612,1,1,0
46622,1,1,0
46625,1,1,0
46649,1,1,0
46656,1,1,0
46663,1,1,0
46667,1,1,0
46702,1,1,0
46711,1,1,0
46717,1,1,0
46718,1,1,0
46734,1,1,0
46740,1,1,0
46769,1,1,0
46773,1,1,0
46774,1,1,0
46791,1,1,0
46798,1,1,0
46804,1,1,0
46857,1,1,0
46882,1,1,0
46884,1,1,0
46901,1,1,0
46905,1,1,0
46906,1,1,0
46916,1,1,0
46927,1,1,0
46973,2,2,0
46986,1,1,0
47002,1,1,0
47011,1,1,0
47016,1,1,0
47019,1,1,0
47026,1,1,0
47034,1,1,0
47040,2,2,0
47043,1,1,0
47051,1,1,0
47058,1,1,0
47067,1,1,0
47070,1,1,0
47097,1,1,0
47105,1,1,0
47120,1,1,0
47123,1,1,0
47138,1,1,0
47165,1,1,0
47186,1,1,0
47208,1,1,0
47253,1,1,0
47261,1,1,0
47272,1,1,0
47295,1,1,0
47302,1,1,0
47355,1,1,0
47400,1,1,0
47444,1,1,0
47450,1,1,0
47545,1,1,0
47560,1,1,0
47561,1,1,0
47563,1,1,0
47576,1,1,0
47581,1,1,0
47595,1,1,0
47605,1,1,0
47624,1,1,0
47634,1,1,0
47681,1,1,0
47700,1,1,0
47755,1,1,0
47773,1,1,0
47793,1,1,0
47802,1,1,0
47826,2,2,0
47828,1,1,0
47843,1,1,0
47860,1,1,0
47909,1,1,0
47953,1,1,0
47981,1,1,0
48039,1,1,0
48047,1,1,0
48056,1,1,0
48074,1,1,0
48076,1,1,0
48084,1,1,0
48089,2,2,0
48097,1,1,0
48098,1,1,0
48112,1,1,0
48119,1,1,0
48121,1,1,0
48126,1,1,0
48133,1,1,0
48141,1,1,0
48146,1,1,0
48158,1,1,0
48165,1,1,0
48176,1,1,0
48190,1,1,0
48316,1,1,0
48397,1,1,0
48437,1,1,0
48448,1,1,0
48453,1,1,0
48462,1,1,0
48491,1,1,0
48510,1,1,0
48551,1,1,0
48596,1,1,0
48676,1,1,0
48681,1,1,0
48742,1,1,0
48749,1,1,0
48755,1,1,0
48759,1,1,0
48762,1,1,0
48777,1,1,0
48780,1,1,0
48804,1,1,0
48814,1,1,0
48858,1,1,0
49090,1,1,0
49128,1,1,0
49172,1,1,0
49191,1,1,0
49196,1,1,0
49198,1,1,0
49265,1,1,0
49315,1,1,0
49332,1,1,0
49388,1,1,0
49392,1,1,0
49448,1,1,0
49457,1,1,0
49488,1,1,0
49501,1,1,0
49538,1,1,0
49649,1,1,0
49671,1,1,0
50147,1,1,0
50180,1,1,0
50417,1,1,0
50487,1,1,0
50521,1,1,0
50548,1,1,0
50741,1,1,0
50788,1,1,0
50795,1,1,0
50818,1,1,0
50963,1,1,0
50984,1,1,0
51023,1,1,0
51049,1,1,0
51076,1,1,0
51091,1,1,0
51102,1,1,0
51108,1,1,0
51145,1,1,0
51249,1,1,0
51376,1,1,0
51413,1,1,0
51423,1,1,0
51451,1,1,0
51463,1,1,0
51630,1,1,0
51675,1,1,0
51712,1,1,0
51745,1,1,0
51761,1,1,0
51792,1,1,0
51806,1,1,0
51810,1,1,0
51841,1,1,0
51845,1,1,0
51872,1,1,0
51917,1,1,0
51963,1,1,0
51995,1,1,0
52005,1,1,0
52010,1,1,0
52037,1,1,0
52053,1,1,0
52070,1,1,0
52073,1,1,0
52133,1,1,0
52163,1,1,0
52182,1,1,0
52220,1,1,0
52235,1,1,0
52259,1,1,0
52270,1,1,0
52334,1,1,0
52346,1,1,0
52407,1,1,0
52468,1,1,0
52489,1,1,0
52521,1,1,0
52573,1,1,0
52620,1,1,0
52641,1,1,0
52766,1,1,0
52779,1,1,0
52797,1,1,0
52886,1,1,0
52891,1,1,0
52893,1,1,0
52935,1,1,0
52942,1,1,0
52974,1,1,0
52983,1,1,0
52990,1,1,0
53000,1,1,0
53012,1,1,0
53043,1,1,0
53054,1,1,0
53069,1,1,0
53126,1,1,0
53179,1,1,0
53225,1,1,0
53272,1,1,0
53277,1,1,0
53290,1,1,0
53307,1,1,0
53345,1,1,0
53372,1,1,0
53398,1,1,0
53420,1,1,0
53434,1,1,0
53449,1,1,0
53510,1,1,0
53557,1,1,0
53699,1,1,0
53725,1,1,0
53763,1,1,0
53774,1,1,0
53817,1,1,0
53819,1,1,0
53854,1,1,0
53921,1,1,0
53936,1,1,0
54150,1,1,0
54172,1,1,0
54186,1,1,0
54216,1,1,0
54224,1,1,0
54235,1,1,0
54241,1,1,0
54278,1,1,0
54287,1,1,0
54299,2,2,0
54323,1,1,0
54339,1,1,0
54340,1,1,0
54371,1,1,0
54385,1,1,0
54453,1,1,0
54471,1,1,0
54474,1,1,0
54482,1,1,0
54492,1,1,0
54500,1,1,0
54505,1,1,0
54508,1,1,0
54514,1,1,0
54519,1,1,0
54531,1,1,0
54541,1,1,0
54573,1,1,0
54574,1,1,0
54575,1,1,0
54595,1,1,0
54599,1,1,0
54600,1,1,0
54609,1,1,0
54617,1,1,0
54624,1,1,0
54625,1,1,0
54629,1,1,0
54656,1,1,0
54683,1,1,0
54730,1,1,0
54745,1,1,0
54772,1,1,0
54784,1,1,0
54794,1,1,0
54799,1,1,0
54803,1,1,0
54805,1,1,0
54815,1,1,0
54875,1,1,0
54882,1,1,0
54907,1,1,0
55001,1,1,0
55004,1,1,0
55049,1,1,0
55129,1,1,0
55133,1,1,0
55159,1,1,0
55179,1,1,0
55190,1,1,0
55221,1,1,0
55283,1,1,0
55284,1,1,0
55286,1,1,0
55300,1,1,0
55338,1,1,0
55342,1,1,0
55346,1,1,0
55367,1,1,0
55370,1,1,0
55386,1,1,0
55395,1,1,0
55398,1,1,0
55410,1,1,0
55422,1,1,0
55424,1,1,0
55446,1,1,0
55457,1,1,0
55460,1,1,0
55480,1,1,0
55493,1,1,0
55494,1,1,0
55497,2,2,0
55507,1,1,0
55515,1,1,0
55524,2,2,0
55525,1,1,0
55527,1,1,0
55536,1,1,0
55537,1,1,0
55548,1,1,0
55551,1,1,0
55558,1,1,0
55559,1,1,0
55563,1,1,0
55571,1,1,0
55575,1,1,0
55582,1,1,0
55589,1,1,0
55603,1,1,0
55607,1,1,0
55617,1,1,0
55618,1,1,0
55628,1,1,0
55653,1,1,0
55659,1,1,0
55660,1,1,0
55669,1,1,0
55672,1,1,0
55738,1,1,0
55740,1,1,0
55757,1,1,0
55774,1,1,0
55777,1,1,0
55797,1,1,0
55812,1,1,0
55821,1,1,0
55823,1,1,0
55832,1,1,0
55843,1,1,0
55856,1,1,0
55857,1,1,0
55902,1,1,0
55911,1,1,0
55927,1,1,0
55957,1,1,0
55970,1,1,0
55997,1,1,0
56006,1,1,0
56017,1,1,0
56028,1,1,0
56044,1,1,0
56047,1,1,0
56061,1,1,0
56117,1,1,0
56131,1,1,0
56132,1,1,0
56177,1,1,0
56184,1,1,0
56186,1,1,0
56228,1,1,0
56235,1,1,0
56261,1,1,0
56274,1,1,0
56287,1,1,0
56318,1,1,0
56336,1,1,0
56347,1,1,0
56362,1,1,0
56364,1,1,0
56373,1,1,0
56399,1,1,0
56416,1,1,0
56427,1,1,0
56435,1,1,0
56441,1,1,0
56462,1,1,0
56474,2,2,0
56493,1,1,0
56503,1,1,0
56508,1,1,0
56517,1,1,0
56522,1,1,0
56528,1,1,0
56529,1,1,0
56532,1,1,0
56565,1,1,0
56566,1,1,0
56590,1,1,0
56602,1,1,0
56613,1,1,0
56657,1,1,0
56661,1,1,0
56668,1,1,0
56681,1,1,0
56686,1,1,0
56691,1,1,0
56706,1,1,0
56745,1,1,0
56778,1,1,0
56783,1,1,0
56789,1,1,0
56796,1,1,0
56828,1,1,0
56835,1,1,0
56840,1,1,0
56844,1,1,0
56847,1,1,0
56856,1,1,0
56857,1,1,0
56862,1,1,0
56863,1,1,0
56869,1,1,0
56885,1,1,0
56893,1,1,0
56894,1,1,0
56896,1,1,0
56907,1,1,0
56914,2,2,0
56921,1,1,0
56927,1,1,0
56929,1,1,0
56958,1,1,0
56988,1,1,0
56994,1,1,0
56995,1,1,0
57004,1,1,0
57012,1,1,0
57022,1,1,0
57028,1,1,0
57039,1,1,0
57042,1,1,0
57046,1,1,0
57065,1,1,0
57073,1,1,0
57090,1,1,0
